num_removed_atoms,num_ZZ_atoms,num_AC_atoms,num_UA_atoms,num_SB_atoms,count_rim_atoms,num_incomplete_hexagons,num_5_membered_rings,max_dist,shape_factor,360_rot,60_clock_rot,120_clock_rot,180_clock_rot,240_clock_rot,300_clock_rot,time,ZZ_features,AC_features
19,9,6,0,0,36,18,3,17.30667595,0.634287857,1,0,0,0,0,0,196.89,0,0
15,5,8,0,1,35,16,5,14.01098511,0.738677935,1,0,0,0,0,0,184.52,0,0
19,10,2,1,1,34,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,197.01,0,0
16,4,8,0,0,30,15,2,11.64448285,0.860576001,1,0,0,0,0,0,182.8,1,0
22,8,6,0,1,37,20,3,16.40622355,0.705293985,1,0,0,0,0,0,206.88,0,0
13,5,6,0,0,28,13,3,11.64448285,0.801152657,1,0,0,0,0,0,161.25,0,0
19,7,8,0,0,36,18,3,16.40622355,0.669100624,1,0,0,0,0,0,199.03,0,0
11,5,6,0,1,31,13,5,13.57073908,0.687435542,1,0,0,0,0,0,154.77,0,0
20,7,6,1,1,37,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,199.98,0,0
16,6,6,0,1,33,16,4,14.01098511,0.738677935,1,0,0,0,0,0,178.98,0,0
20,7,6,1,0,34,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,202.01,0,0
17,6,8,1,0,36,17,3,20.66445863,0.516254958,1,0,0,0,0,0,186.07,0,0
19,5,10,0,0,36,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,199.09,0,0
20,6,6,2,2,40,20,6,14.85238004,0.779081248,1,0,0,0,0,0,203.32,0,0
21,11,2,0,1,35,19,3,16.40622355,0.687435542,1,0,0,0,0,0,198.19,0,0
7,5,2,0,1,23,9,3,9.9582,0.7794786370000001,1,0,0,0,0,0,119.87,0,0
15,4,10,1,0,36,16,4,14.01098511,0.738677935,1,0,0,0,0,0,177.14,0,0
13,6,6,1,0,32,14,4,13.57073908,0.713385576,1,0,0,0,0,0,173.06,0,0
18,8,4,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,190.56,0,0
21,7,6,0,1,35,19,3,14.85238004,0.75935447,1,0,0,0,0,0,210.13,0,0
20,6,8,0,0,34,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,197.97,0,0
16,7,4,1,1,33,16,4,14.01098511,0.738677935,1,0,0,0,0,0,186.1,0,0
14,7,4,1,1,33,15,4,12.40193927,0.808015768,1,0,0,0,0,0,169.89,0,0
16,9,2,1,1,32,16,3,14.01098511,0.738677935,1,0,0,0,0,0,188.83,0,0
19,7,6,0,1,35,18,5,14.85238004,0.7391013679999999,1,0,0,0,0,0,199.34,0,0
21,12,2,1,0,36,19,2,14.85238004,0.75935447,1,0,0,0,0,0,203.72,0,0
20,6,6,0,1,33,18,3,13.57073908,0.80890321,1,0,0,0,0,0,192.16,0,0
17,6,6,1,1,35,17,4,14.01098511,0.761411788,1,0,0,0,0,0,198.48,0,0
19,6,6,1,1,34,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,201.95,0,0
18,4,12,0,0,38,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,199.9,0,0
12,10,2,0,0,30,13,1,20.9562066,0.445166845,1,0,0,0,0,0,159.22,0,0
17,11,2,2,1,38,18,4,16.40622355,0.669100624,1,0,0,0,0,0,193.2,0,0
19,7,8,0,0,36,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,200.04,0,0
22,8,6,0,0,34,19,1,14.01098511,0.8049556179999999,1,0,0,0,0,0,207.9,0,0
19,5,6,0,2,34,18,5,13.57073908,0.80890321,1,0,0,0,0,0,201.08,0,0
21,9,4,0,1,35,19,2,15.84140317,0.711945846,1,0,0,0,0,0,208.02,0,0
18,8,4,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,188.71,0,0
18,8,4,0,0,30,16,2,12.40193927,0.834515097,1,0,0,0,0,0,187.6,1,0
17,8,6,1,1,39,18,4,20.66445863,0.531221969,1,0,0,0,0,0,188.9,0,0
14,9,4,1,0,34,15,3,20.66445863,0.484937093,1,0,0,0,0,0,170.82,0,0
21,8,4,1,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,217.37,0,0
21,10,2,1,1,34,19,2,14.01098511,0.8049556179999999,1,0,0,0,0,0,212.45,0,0
22,6,10,0,0,38,20,5,15.6486,0.739440639,1,0,0,0,0,0,213.3,0,0
10,8,2,0,1,29,12,3,14.01098511,0.639713857,1,0,0,0,0,0,148.85,0,0
18,5,10,1,0,38,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,194.45,0,0
20,9,6,1,0,38,19,2,14.85238004,0.75935447,1,0,0,0,0,0,200.57,0,0
19,8,6,1,0,36,18,2,15.84140317,0.6929572009999999,1,0,0,0,0,0,192.34,0,0
22,9,4,1,1,37,20,5,14.85238004,0.779081248,1,0,0,0,0,0,213.85,0,0
17,7,8,0,0,36,17,3,15.84140317,0.6734333509999999,1,0,0,0,0,0,189.0,0,0
18,6,8,0,0,34,17,2,16.40622355,0.650248925,1,0,0,0,0,0,194.04,0,0
18,8,6,0,0,34,17,3,14.01098511,0.761411788,1,0,0,0,0,0,198.49,0,0
10,6,4,0,1,29,12,3,13.57073908,0.660466705,1,0,0,0,0,0,147.64,0,0
20,7,6,1,1,37,19,3,15.84140317,0.711945846,1,0,0,0,0,0,197.87,0,0
11,7,2,0,1,27,12,3,11.64448285,0.769722575,1,0,0,0,0,0,153.25,0,0
17,5,8,0,1,35,17,4,20.66445863,0.516254958,1,0,0,0,0,0,192.96,0,0
22,8,8,0,0,38,20,2,15.84140317,0.7304410259999999,1,0,0,0,0,0,218.36,0,0
18,8,4,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,190.13,0,0
19,5,10,0,0,36,18,4,15.6486,0.7014949840000001,1,0,0,0,0,0,197.09,0,0
22,7,8,1,0,38,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,217.1,0,0
19,9,6,0,1,39,19,4,17.30667595,0.651668825,1,0,0,0,0,0,208.77,0,0
18,10,2,0,1,33,17,2,14.85238004,0.71827742,1,0,0,0,0,0,188.3,0,0
18,9,2,1,1,33,17,3,20.9562066,0.509067763,1,0,0,0,0,0,194.69,0,0
11,6,4,1,1,30,13,4,11.64448285,0.801152657,1,0,0,0,0,0,156.95,0,0
22,8,6,0,1,37,20,3,16.40622355,0.705293985,1,0,0,0,0,0,218.16,0,0
18,8,4,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,191.45,0,0
11,7,4,0,1,31,13,4,11.64448285,0.801152657,1,0,0,0,0,0,155.51,0,0
22,10,6,0,0,38,20,3,17.82512691,0.6491516629999999,1,0,0,0,0,0,210.23,0,0
9,5,2,0,2,26,11,4,9.9582,0.8617460570000001,1,0,0,0,0,0,138.83,0,0
20,9,4,3,1,41,20,4,14.85238004,0.779081248,1,0,0,0,0,0,199.29,0,0
21,9,6,2,0,40,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,206.99,0,0
19,8,6,1,0,36,18,1,15.84140317,0.6929572009999999,1,0,0,0,0,0,198.75,0,0
22,9,6,1,0,38,20,3,16.40622355,0.705293985,1,0,0,0,0,0,219.6,0,0
20,5,8,1,1,36,19,4,14.85238004,0.75935447,1,0,0,0,0,0,201.79,0,0
19,4,12,1,0,40,19,5,17.30667595,0.651668825,1,0,0,0,0,0,207.76,0,0
21,8,6,1,1,39,20,4,16.40622355,0.705293985,1,0,0,0,0,0,210.69,0,0
16,8,4,0,1,33,16,3,14.85238004,0.6968314520000001,1,0,0,0,0,0,181.39,0,0
17,6,8,1,0,36,17,3,20.66445863,0.516254958,1,0,0,0,0,0,195.31,0,0
14,9,4,1,0,34,15,3,14.01098511,0.7152218359999999,1,0,0,0,0,0,178.38,0,0
22,8,6,0,1,37,20,3,16.40622355,0.705293985,1,0,0,0,0,0,211.96,0,0
17,8,4,1,1,35,17,3,14.01098511,0.761411788,1,0,0,0,0,0,187.38,0,0
22,4,10,0,1,37,20,4,14.01098511,0.825867039,1,0,0,0,0,0,211.13,0,0
18,5,8,1,1,37,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,195.14,0,0
19,9,4,0,1,35,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,192.36,0,0
10,8,2,0,1,29,12,3,14.01098511,0.639713857,1,0,0,0,0,0,149.18,0,0
22,8,6,0,1,37,20,5,15.6486,0.739440639,1,0,0,0,0,0,213.82,0,0
16,7,6,1,0,34,16,3,14.01098511,0.738677935,1,0,0,0,0,0,188.09,0,0
16,6,6,0,1,33,16,3,13.57073908,0.76264126,1,0,0,0,0,0,182.78,0,0
20,14,0,0,0,34,18,2,17.30667595,0.634287857,1,0,0,0,0,0,204.91,0,1
21,8,6,1,1,39,20,5,16.40622355,0.705293985,1,0,0,0,0,0,212.66,0,0
22,11,2,1,1,36,20,2,14.85238004,0.779081248,1,0,0,0,0,0,202.2,0,0
22,10,8,0,0,42,21,4,18.81922908,0.630045081,1,0,0,0,0,0,211.01,0,0
21,8,6,1,1,38,20,5,15.84140317,0.7304410259999999,1,0,0,0,0,0,213.37,0,0
22,9,6,1,0,38,20,2,16.40622355,0.705293985,1,0,0,0,0,0,213.81,0,0
17,8,4,1,1,35,17,3,15.84140317,0.6734333509999999,1,0,0,0,0,0,185.72,0,0
15,7,4,2,1,35,16,4,12.40193927,0.834515097,1,0,0,0,0,0,185.61,0,1
19,7,8,0,0,36,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.5,0,0
16,7,4,1,1,33,16,3,14.01098511,0.738677935,1,0,0,0,0,0,189.09,0,0
20,9,6,1,0,38,19,2,15.84140317,0.711945846,1,0,0,0,0,0,194.29,0,0
17,7,4,0,1,31,16,3,12.40193927,0.834515097,1,0,0,0,0,0,193.04,0,0
21,8,6,1,0,36,19,3,15.84140317,0.711945846,1,0,0,0,0,0,205.45,0,0
16,6,6,0,1,33,16,3,14.01098511,0.738677935,1,0,0,0,0,0,184.82,0,0
12,7,6,1,0,34,14,4,14.01098511,0.690969938,1,0,0,0,0,0,163.36,0,0
10,6,4,0,1,29,12,4,13.57073908,0.660466705,1,0,0,0,0,0,147.89,0,0
21,9,8,0,0,40,20,4,18.16254095,0.637092068,1,0,0,0,0,0,205.9,0,0
15,7,6,0,0,32,15,3,14.01098511,0.7152218359999999,1,0,0,0,0,0,174.41,0,0
19,7,6,0,1,35,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,201.68,0,0
10,8,2,0,1,29,12,3,12.40193927,0.722711274,1,0,0,0,0,0,149.89,0,0
19,8,6,1,0,36,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,199.23,0,0
19,5,8,0,1,35,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,205.4,0,0
22,6,8,0,0,34,19,1,14.01098511,0.8049556179999999,1,0,0,0,0,0,214.36,0,0
20,10,2,0,0,30,17,1,12.40193927,0.860198473,1,0,0,0,0,0,205.5,0,0
22,10,2,0,1,33,19,1,14.01098511,0.8049556179999999,1,0,0,0,0,0,210.17,0,0
21,10,4,1,0,36,19,3,15.84140317,0.711945846,1,0,0,0,0,0,210.22,0,0
16,6,6,0,1,33,16,4,14.01098511,0.738677935,1,0,0,0,0,0,181.41,0,0
19,8,6,1,0,36,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.89,0,0
16,4,8,0,1,33,16,4,13.57073908,0.76264126,1,0,0,0,0,0,178.64,0,0
19,7,6,0,1,35,18,2,15.84140317,0.6929572009999999,1,0,0,0,0,0,195.49,0,0
19,10,4,1,0,36,18,3,17.82512691,0.615839341,1,0,0,0,0,0,199.7,0,0
12,3,10,1,0,34,14,5,20.66445863,0.468493741,1,0,0,0,0,0,165.29,0,0
21,9,4,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,205.91,0,0
21,10,2,1,1,34,19,2,14.85238004,0.75935447,1,0,0,0,0,0,207.73,0,0
20,10,2,0,1,33,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,199.95,0,0
17,5,6,0,1,31,16,2,12.40193927,0.834515097,1,0,0,0,0,0,188.62,0,0
22,7,8,1,0,38,20,3,16.40622355,0.705293985,1,0,0,0,0,0,211.34,0,0
12,10,4,0,0,34,14,2,15.84140317,0.611130808,1,0,0,0,0,0,165.82,0,0
20,6,8,0,1,37,19,5,15.84140317,0.711945846,1,0,0,0,0,0,211.2,0,0
17,8,4,1,1,35,17,2,20.9562066,0.509067763,1,0,0,0,0,0,181.43,0,0
17,5,8,0,1,35,17,4,14.85238004,0.71827742,1,0,0,0,0,0,193.05,0,0
17,9,2,0,1,31,16,2,12.40193927,0.834515097,1,0,0,0,0,0,187.48,0,0
22,12,2,0,1,37,20,2,17.82512691,0.6491516629999999,1,0,0,0,0,0,212.63,0,0
15,7,4,0,1,31,15,4,13.57073908,0.738424225,1,0,0,0,0,0,172.82,0,0
10,8,4,0,0,30,12,2,15.84140317,0.5657971860000001,1,0,0,0,0,0,148.45,0,0
20,8,4,0,1,33,18,3,13.57073908,0.80890321,1,0,0,0,0,0,203.34,0,0
17,6,6,1,1,35,17,3,13.57073908,0.786112618,1,0,0,0,0,0,185.07,0,0
15,7,4,0,1,31,15,4,12.40193927,0.808015768,1,0,0,0,0,0,176.37,0,0
20,9,6,1,0,38,19,3,16.40622355,0.687435542,1,0,0,0,0,0,205.78,0,0
15,5,6,0,1,31,15,5,11.64448285,0.860576001,1,0,0,0,0,0,175.17,0,0
22,4,12,0,0,38,20,4,16.40622355,0.705293985,1,0,0,0,0,0,216.54,0,0
17,6,8,1,0,36,17,4,14.01098511,0.761411788,1,0,0,0,0,0,185.73,0,0
21,7,8,0,0,36,19,3,16.40622355,0.687435542,1,0,0,0,0,0,208.61,0,0
16,6,6,0,1,33,16,3,14.01098511,0.738677935,1,0,0,0,0,0,180.44,0,0
13,6,6,1,0,32,14,3,13.57073908,0.713385576,1,0,0,0,0,0,161.23,0,0
21,9,4,0,1,35,19,4,15.6486,0.7207175840000001,1,0,0,0,0,0,212.19,0,0
15,7,4,0,1,31,15,3,14.01098511,0.7152218359999999,1,0,0,0,0,0,185.1,0,0
21,12,2,1,0,36,19,2,14.85238004,0.75935447,1,0,0,0,0,0,201.24,0,0
22,8,6,2,1,40,21,4,15.84140317,0.748479323,1,0,0,0,0,0,214.25,0,0
21,7,6,0,1,35,19,3,14.85238004,0.75935447,1,0,0,0,0,0,194.58,0,0
18,10,2,0,1,33,17,1,15.84140317,0.6734333509999999,1,0,0,0,0,0,188.38,0,0
12,6,4,2,1,32,14,5,12.40193927,0.7806173940000001,1,0,0,0,0,0,164.83,0,0
20,11,2,1,1,36,19,4,16.40622355,0.687435542,1,0,0,0,0,0,214.95,0,0
21,11,2,0,1,35,19,2,14.85238004,0.75935447,1,0,0,0,0,0,206.94,0,0
21,8,8,1,0,40,20,3,15.84140317,0.7304410259999999,1,0,0,0,0,0,207.12,0,0
13,7,4,0,1,31,14,4,14.01098511,0.690969938,1,0,0,0,0,0,163.91,0,0
20,6,8,0,0,34,18,2,14.85238004,0.7391013679999999,1,0,0,1,0,0,201.9,0,0
20,6,8,2,0,38,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,205.58,0,0
17,6,8,1,0,36,17,4,14.85238004,0.71827742,1,0,0,0,0,0,186.99,0,0
8,6,2,0,1,25,10,3,9.9582,0.821642627,1,0,0,0,0,0,130.13,0,0
17,5,8,0,1,35,17,5,14.01098511,0.761411788,1,0,0,0,0,0,190.36,0,0
9,6,2,1,1,27,11,4,9.9582,0.8617460570000001,1,0,0,0,0,0,140.49,0,1
17,6,6,1,1,35,17,5,14.85238004,0.71827742,1,0,0,0,0,0,196.83,0,0
20,9,4,1,1,37,19,4,14.85238004,0.75935447,1,0,0,0,0,0,207.2,0,0
18,6,8,2,0,38,18,5,14.85238004,0.7391013679999999,1,0,0,0,0,0,199.89,0,0
21,5,8,0,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,215.08,0,0
21,8,6,1,1,39,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,217.59,0,0
22,12,2,0,1,37,20,2,16.40622355,0.705293985,1,0,0,0,0,0,214.11,0,0
15,9,4,0,0,32,15,3,15.84140317,0.632580484,1,0,0,0,0,0,174.64,0,0
11,8,2,1,1,31,13,3,14.01098511,0.665835293,1,0,0,0,0,0,156.68,0,0
13,6,4,1,1,31,14,4,12.40193927,0.7806173940000001,1,0,0,0,0,0,163.91,0,0
18,6,6,0,1,33,17,4,14.01098511,0.761411788,1,0,0,0,0,0,194.46,0,0
14,3,10,1,0,34,15,5,13.57073908,0.738424225,1,0,0,0,0,0,177.01,0,0
16,8,2,0,1,29,15,2,12.40193927,0.808015768,1,0,0,0,0,0,179.93,0,0
20,4,10,0,1,37,19,5,15.84140317,0.711945846,1,0,0,0,0,0,210.93,0,0
22,6,10,0,0,38,20,4,17.82512691,0.6491516629999999,1,0,0,0,0,0,219.12,0,0
22,12,2,0,1,37,20,3,14.85238004,0.779081248,1,0,0,0,0,0,219.48,0,0
22,10,2,0,2,36,20,3,14.01098511,0.825867039,1,0,0,0,0,0,204.56,0,0
21,9,4,0,1,35,19,4,15.6486,0.7207175840000001,1,0,0,0,0,0,200.44,0,0
16,10,2,0,0,30,15,1,14.85238004,0.674704153,1,0,0,0,0,0,183.55,0,0
21,10,4,1,0,36,19,3,14.85238004,0.75935447,1,0,0,0,0,0,198.84,0,0
14,8,6,0,0,34,15,4,14.01098511,0.7152218359999999,1,0,0,0,0,0,181.24,0,0
17,7,6,0,1,35,17,3,14.01098511,0.761411788,1,0,0,0,0,0,190.74,0,0
14,6,4,0,1,29,14,1,12.40193927,0.7806173940000001,1,0,0,0,0,0,163.84,0,1
21,7,6,0,1,35,19,5,14.01098511,0.8049556179999999,1,0,0,0,0,0,207.3,0,0
18,6,6,0,1,33,17,3,13.57073908,0.786112618,1,0,0,0,0,0,183.71,0,0
16,7,4,1,1,32,16,4,12.40193927,0.834515097,1,0,0,0,0,0,184.72,0,0
21,7,8,0,0,36,19,3,16.40622355,0.687435542,1,0,0,0,0,0,203.88,0,0
22,10,2,0,1,33,19,2,14.01098511,0.8049556179999999,1,0,0,0,0,0,208.32,0,0
18,8,4,0,1,33,17,2,14.01098511,0.761411788,1,0,0,0,0,0,192.13,0,0
12,6,6,0,0,30,13,3,14.01098511,0.665835293,1,0,0,0,0,0,157.02,0,0
20,4,10,0,1,37,19,4,15.84140317,0.711945846,1,0,0,0,0,0,212.3,0,0
14,7,6,1,0,34,15,4,14.01098511,0.7152218359999999,1,0,0,0,0,0,178.57,0,0
16,8,4,2,0,34,16,3,14.01098511,0.738677935,1,0,0,0,0,0,188.94,0,0
11,7,6,0,0,32,13,3,13.57073908,0.687435542,1,0,0,0,0,0,154.56,0,0
16,7,6,1,1,37,17,5,15.84140317,0.6734333509999999,1,0,0,0,0,0,185.67,0,0
22,10,6,0,0,38,20,3,17.82512691,0.6491516629999999,1,0,0,0,0,0,207.02,0,0
22,6,8,0,1,37,20,4,14.01098511,0.825867039,1,0,0,0,0,0,215.82,0,0
21,7,8,0,0,36,19,3,16.40622355,0.687435542,1,0,0,0,0,0,206.9,0,0
16,6,6,0,1,33,16,4,13.57073908,0.76264126,1,0,0,0,0,0,185.56,0,0
21,5,10,0,0,36,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,203.96,0,0
15,7,8,0,1,39,17,5,17.30667595,0.6164169970000001,1,0,0,0,0,0,183.92,0,0
19,7,6,0,1,35,18,4,13.57073908,0.80890321,1,0,0,0,0,0,203.01,0,0
21,7,8,0,0,36,19,2,14.85238004,0.75935447,1,0,0,0,0,0,202.68,0,0
9,5,4,0,1,27,11,4,11.64448285,0.7369532590000001,1,0,0,0,0,0,138.76,0,0
17,5,8,0,0,32,16,3,13.57073908,0.76264126,1,0,0,0,0,0,180.66,0,0
20,7,8,1,1,41,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,201.31,0,0
20,6,8,0,1,37,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,203.33,0,0
21,10,2,1,1,34,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,203.74,0,0
13,7,2,0,1,27,13,1,11.64448285,0.801152657,1,0,0,0,0,0,158.24,0,0
19,8,6,1,0,36,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,189.92,0,0
18,8,4,0,1,33,17,4,13.57073908,0.786112618,1,0,0,0,0,0,198.29,0,0
22,10,4,0,0,34,19,2,15.84140317,0.711945846,1,0,0,0,0,0,207.55,0,0
20,8,6,2,1,40,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,197.1,0,0
20,7,6,1,1,37,19,5,14.01098511,0.8049556179999999,1,0,0,0,0,0,202.28,0,0
22,8,6,0,1,37,20,5,15.84140317,0.7304410259999999,1,0,0,0,0,0,210.05,0,0
21,11,0,0,2,34,19,2,14.01098511,0.8049556179999999,1,0,0,0,0,0,212.46,0,0
18,8,4,0,1,33,17,4,14.01098511,0.761411788,1,0,0,0,0,0,185.46,0,0
18,10,2,0,1,33,17,2,15.84140317,0.6734333509999999,1,0,0,0,0,0,187.72,0,0
20,6,8,0,1,37,19,4,14.85238004,0.75935447,1,0,0,0,0,0,205.99,0,0
12,7,2,1,1,29,13,3,11.64448285,0.801152657,1,0,0,0,0,0,161.2,0,0
15,9,6,0,0,36,16,2,15.84140317,0.653326315,1,0,0,0,0,0,177.5,0,0
19,9,6,0,0,36,18,3,15.6486,0.7014949840000001,1,0,0,0,0,0,198.65,0,0
22,9,4,1,1,37,20,3,14.01098511,0.825867039,1,0,0,0,0,0,208.85,0,0
18,8,4,0,1,33,17,4,20.66445863,0.516254958,1,0,0,0,0,0,196.98,0,0
12,4,8,0,0,30,13,3,14.01098511,0.665835293,1,0,0,0,0,0,156.6,0,0
14,6,8,0,0,34,15,3,13.57073908,0.738424225,1,0,0,0,0,0,178.19,0,0
13,7,4,0,1,31,14,3,14.01098511,0.690969938,1,0,0,0,0,0,163.49,0,0
21,7,8,0,0,36,19,2,16.40622355,0.687435542,1,0,0,0,0,0,212.41,0,0
19,8,4,1,1,35,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,203.3,0,0
19,7,6,0,0,32,17,2,14.01098511,0.761411788,1,0,0,0,0,0,198.39,0,0
17,10,4,1,0,36,17,4,14.85238004,0.71827742,1,0,0,0,0,0,187.51,0,0
20,6,8,0,0,34,18,1,14.01098511,0.7834862659999999,1,0,0,0,0,0,192.55,0,0
22,11,6,1,0,42,21,5,17.30667595,0.685109188,1,0,0,0,0,0,214.28,0,0
20,7,6,1,1,37,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,206.89,0,0
12,8,2,0,1,29,13,3,14.01098511,0.665835293,1,0,0,0,0,0,160.29,0,0
21,7,10,2,0,44,21,5,17.82512691,0.665182513,1,0,0,0,0,0,212.77,0,0
21,7,8,0,1,39,20,4,17.82512691,0.6491516629999999,1,0,0,0,0,0,206.79,0,0
22,6,8,0,1,37,20,4,15.84140317,0.7304410259999999,1,0,0,0,0,0,213.92,0,0
17,9,2,0,1,31,16,2,14.01098511,0.738677935,1,0,0,0,0,0,184.13,0,0
19,9,2,0,1,31,17,0,14.01098511,0.761411788,1,0,0,0,0,0,186.67,0,0
17,7,6,0,0,32,16,1,14.85238004,0.6968314520000001,1,0,0,0,0,0,181.02,0,0
22,8,6,0,0,34,19,2,14.01098511,0.8049556179999999,1,0,0,0,0,0,206.19,0,0
17,5,8,0,1,35,17,5,14.01098511,0.761411788,1,0,0,0,0,0,184.36,0,0
21,6,10,1,0,40,20,5,16.40622355,0.705293985,1,0,0,0,0,0,204.3,0,0
20,6,8,0,0,34,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,200.63,0,0
18,6,8,0,0,34,17,3,20.66445863,0.516254958,1,0,0,0,0,0,189.46,0,0
15,9,2,0,1,31,15,3,14.01098511,0.7152218359999999,1,0,0,0,0,0,184.03,0,0
19,10,4,1,0,36,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,191.92,0,0
11,7,2,0,1,27,12,3,11.64448285,0.769722575,1,0,0,0,0,0,150.42,0,0
16,4,10,0,0,34,16,4,20.66445863,0.500840876,1,0,0,0,0,0,185.27,0,0
21,7,6,0,1,35,19,3,15.6486,0.7207175840000001,1,0,0,0,0,0,206.15,0,0
19,5,10,2,0,40,19,5,15.84140317,0.711945846,1,0,0,0,0,0,198.12,0,0
20,6,10,0,0,38,19,4,15.84140317,0.711945846,1,0,0,0,0,0,204.2,0,0
21,7,6,0,1,35,19,3,14.85238004,0.75935447,1,0,0,0,0,0,210.53,0,0
19,5,8,0,1,35,18,5,14.01098511,0.7834862659999999,1,0,0,0,0,0,198.44,0,0
19,7,6,0,1,35,18,4,15.84140317,0.6929572009999999,1,0,0,0,0,0,193.97,0,0
19,11,2,0,1,35,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,202.16,0,0
19,9,4,0,1,35,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,196.69,0,0
16,8,4,0,1,33,16,4,14.01098511,0.738677935,1,0,0,0,0,0,178.1,0,0
22,7,8,1,1,40,21,5,16.40622355,0.722711274,1,0,0,0,0,0,211.6,0,0
22,7,8,1,0,38,20,2,16.40622355,0.705293985,1,0,0,0,0,0,221.48,0,0
20,8,4,0,1,33,18,3,13.57073908,0.80890321,1,0,0,0,0,0,209.4,0,0
21,7,8,0,0,36,19,2,15.84140317,0.711945846,1,0,0,0,0,0,214.89,0,0
16,8,4,0,1,33,16,2,14.01098511,0.738677935,1,0,0,0,0,0,178.63,0,0
21,9,4,0,1,35,19,2,14.85238004,0.75935447,1,0,0,0,0,0,204.61,0,0
20,6,8,0,1,37,19,5,15.6486,0.7207175840000001,1,0,0,0,0,0,208.41,0,0
21,9,4,0,1,35,19,3,16.40622355,0.687435542,1,0,0,0,0,0,205.57,0,0
17,6,8,1,0,36,17,4,15.84140317,0.6734333509999999,1,0,0,0,0,0,188.7,0,0
22,9,4,1,0,34,19,1,14.01098511,0.8049556179999999,1,0,0,0,0,0,205.96,0,0
21,9,4,0,1,35,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,202.74,0,0
17,7,6,2,0,36,17,2,20.66445863,0.516254958,1,0,0,0,0,0,188.42,0,0
20,9,6,1,0,38,19,4,15.84140317,0.711945846,1,0,0,0,0,0,214.41,0,0
15,7,4,0,1,31,15,4,12.40193927,0.808015768,1,0,0,0,0,0,178.1,0,0
13,5,4,0,2,30,14,4,12.40193927,0.7806173940000001,1,0,0,0,0,0,170.51,0,0
22,6,10,2,0,42,21,5,15.84140317,0.748479323,1,0,0,0,0,0,213.78,0,0
16,10,4,0,0,34,16,3,16.40622355,0.630834118,1,0,0,0,0,0,183.44,0,0
17,9,4,0,1,35,17,3,20.66445863,0.516254958,1,0,0,0,0,0,191.47,0,0
14,7,6,1,0,34,15,3,15.84140317,0.632580484,1,0,0,0,0,0,172.09,0,0
21,7,6,0,1,35,19,3,14.01098511,0.8049556179999999,1,0,0,0,0,0,210.91,0,0
18,8,4,0,1,33,17,3,14.01098511,0.761411788,1,0,0,0,0,0,192.51,0,0
22,6,8,0,1,37,20,5,14.01098511,0.825867039,1,0,0,0,0,0,221.93,0,0
19,7,8,0,0,36,18,2,15.84140317,0.6929572009999999,1,0,0,0,0,0,199.39,0,0
13,6,8,1,0,36,15,5,16.40622355,0.610802508,1,0,0,0,0,0,169.12,0,0
20,9,6,1,0,38,19,2,15.84140317,0.711945846,1,0,0,0,0,0,201.25,0,0
